found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C17H13N3O3	InChI=1S/C17H13N3O3/c1-9-15-19-14-11(6-4-8-13(14)21)17(23)20(15)12-7-3-2-5-10(12)16(22)18-9/h2-9,21H,1H3,(H,18,22)/t9-/m0/s1	308.10296727599996	CC1N=C(O)c2ccccc2-n2c1nc1c(O)cccc1c2=O	VNCYXASDDCJEJE	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9370588
C24H22O11	InChI=1S/C24H22O11/c1-11(25)30-9-19-21(27)22(28)23(29)24(35-19)34-13-4-2-12(3-5-13)15-8-31-16-7-18-17(32-10-33-18)6-14(16)20(15)26/h2-8,19,21-24,27-29H,9-10H2,1H3/t19-,21-,22+,23-,24-/m1/s1	487.12348752400004	CC(=O)OCC1OC(Oc2ccc(-c3coc4cc5c(cc4c3=O)OCO5)cc2)C(O)C(O)C1O	AODHRFUELYSLHK	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9370442
C15H10N2O4	InChI=1S/C15H10N2O4/c1-21-17-12-4-5-13(19)16-11-3-2-8(18)6-9(11)10(15(12)16)7-14(17)20/h2-7,18H,1H3	283.0713328	COn1c(=O)cc2c3cc(O)ccc3n3c(=O)ccc1c23	MZQIGQOYXJHSQQ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9369633
C19H21N3O2	InChI=1S/C19H21N3O2/c1-22-18(12-14-3-7-15(23)8-4-14)17(21-19(22)20)11-13-5-9-16(24-2)10-6-13/h3-10,23H,11-12H2,1-2H3,(H2,20,21)	324.170652912	COc1ccc(Cc2[nH]c(=N)n(C)c2Cc2ccc(O)cc2)cc1	UKDSUTMIUKSRCH	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9368465
C6H11NS	InChI=1S/C6H11NS/c1-4-5(2)8-6(3)7-4/h5-6H,1-3H3	130.068496352	CC1=NC(C)SC1C	AIVVNNYXOSPRCW	N/A	Salinisporazine A M+H	0.93683255
C17H13N3O4	InChI=1S/C17H13N3O4/c1-8-15-19-14-10(3-2-4-13(14)22)17(24)20(15)12-6-5-9(21)7-11(12)16(23)18-8/h2-8,21-22H,1H3,(H,18,23)/t8-/m0/s1	324.097881896	CC1N=C(O)c2cc(O)ccc2-n2c1nc1c(O)cccc1c2=O	FNYZNOYSZSYMAX	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9367776
C15H16O	InChI=1S/C15H16O/c1-9-6-8-12-13-11(9)7-5-10(2)14(13)16-15(12,3)4/h5-8H,1-4H3	213.127391132	Cc1ccc2c(C)ccc3c2c1OC3(C)C	YTGIZHZBLONPHB	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9366355
C6H6O4S	InChI=1S/C6H6O4S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4,7H,(H,8,9,10)	175.005955672	O=S(=O)(O)c1ccc(O)cc1	FEPBITJSIHRMRT	N/A	Janthielamide M+H	0.93623966
C19H17NO4	InChI=1S/C19H17NO4/c1-20-4-3-10-6-16-19(24-9-23-16)18-12-8-14(21)15(22-2)7-11(12)5-13(20)17(10)18/h5-8,21H,3-4,9H2,1-2H3	324.123034024	COc1cc2cc3c4c(cc5c(c4c2cc1O)OCO5)CCN3C	FHLVVQSNUMYMFW	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9360537
C17H14O4	InChI=1S/C17H14O4/c1-9-15-14(8-7-13(20)16(15)10(2)18)21-17(9)11-3-5-12(19)6-4-11/h3-8,19-20H,1-2H3	283.096484928	CC(=O)c1c(O)ccc2oc(-c3ccc(O)cc3)c(C)c12	BNWPMRZCZODRMG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9359227
C15H22O5	InChI=1S/C15H22O5/c1-8-10(17)19-11-14(8,18)7-6-12(2)5-4-9(16)13(3)15(11,12)20-13/h8-9,11,16,18H,4-7H2,1-3H3	283.153999804	CC1C(=O)OC2C1(O)CCC1(C)CCC(O)C3(C)OC213	FMEZSYGZUUECFE	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9354947
C19H17NO4	InChI=1S/C19H17NO4/c1-20-5-4-11-7-14-19(24-9-22-14)17-15(11)12(20)6-10-2-3-13-18(16(10)17)23-8-21-13/h2-3,7,12H,4-6,8-9H2,1H3	324.123034024	CN1CCc2cc3c(c4c2C1Cc1ccc2c(c1-4)OCO2)OCO3	KHTXSFOJUTYJHN	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9354838
C13H12N2O	InChI=1S/C13H12N2O/c1-2-13-15-8-12(16-13)10-7-14-11-6-4-3-5-9(10)11/h3-8,14H,2H2,1H3	213.102239004	CCc1ncc(-c2c[nH]c3ccccc23)o1	QWRZPVDPCWVPBI	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.93522
C35H43NO12	InChI=1S/C35H43NO12/c1-14-8-7-9-20(12-37)35(48)36-22-11-23(39)24-25(32(45)19(6)33(46)26(24)34(22)47)28(41)15(2)10-21(13-38)31(44)18(5)30(43)17(4)29(42)16(3)27(14)40/h7-11,13-14,16-18,21,27,29-31,37,40,42-46H,12H2,1-6H3,(H,36,48)/b8-7+,15-10-,20-9-/t14-,16+,17-,18+,21-,27-,29-,30-,31+/m0/s1	670.285801816	CC1=CC(C=O)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(C)C=CC=C(CO)C(O)=NC2=CC(=O)c3c(c(O)c(C)c(O)c3C2=O)C1=O	ZGGFVIUKVFGHDO	CCC(C)[C@@H]1N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](OC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](NC(=O)C(C)C(CCCC=C)OC1=O)C(C)C)C(C)C	Antanapeptin B M+Na	0.9352008
C24H25NO4	InChI=1S/C24H25NO4/c1-26-21-9-16-15-8-14-6-5-7-25(14)13-20(15)19-12-24(29-4)23(28-3)11-18(19)17(16)10-22(21)27-2/h8-12H,5-7,13H2,1-4H3	392.18563428	COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1=C3	RTBXEALUGGGUOM	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9351873
C11H10O2	InChI=1S/C11H10O2/c1-13-11-7-3-4-8-9(11)5-2-6-10(8)12/h2-7,12H,1H3	175.07535556	COc1cccc2c(O)cccc12	WLZPYTDCBHITRF	N/A	Janthielamide M+H	0.93506086
C14H6O6	InChI=1S/C14H6O6/c15-6-3-4-8-11-9-5(13(17)19-8)1-2-7(16)12(9)20-14(18)10(6)11/h1-4,15-16H	271.023713912	O=c1oc2ccc(O)c3c(=O)oc4c(O)ccc1c4c23	RBZYZJYVZGCTQD	CC(C)[C@@H](/C=C(\C)/C(=O)O)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N=C(N)N	Cryptomaldamide M+H	0.9344923
C14H17NO	InChI=1S/C14H17NO/c1-7-4-9(3)13-10(7)5-8(2)11-6-12(16)15-14(11)13/h5,7,9H,4,6H2,1-3H3,(H,15,16)	216.138290164	Cc1cc2c(c3c1CC(O)=N3)C(C)CC2C	AAQZKECTNJZCJP	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.9344732
C19H17NO4	InChI=1S/C19H17NO4/c1-23-18-8-13-10-20-4-3-11-6-16(21)19(24-2)9-14(11)15(20)5-12(13)7-17(18)22/h5-10H,3-4H2,1-2H3,(H,21,22)	324.123034024	COc1cc2c(cc1[O-])CC[n+]1cc3cc(OC)c(O)cc3cc1-2	CDDGWNBDXJKHAW	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.93439347
C20H20O7	InChI=1S/C20H20O7/c1-22-16-8-12-13(21)9-14(27-15(12)10-17(16)23-2)11-6-18(24-3)20(26-5)19(7-11)25-4/h6-10H,1-5H3	373.12817898	COc1cc2oc(-c3cc(OC)c(OC)c(OC)c3)cc(=O)c2cc1OC	PKNYLIKZEGFYRC	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.93424
C15H16O	InChI=1S/C15H16O/c1-9-4-5-12-10(2)7-14-15(13(12)6-9)11(3)8-16-14/h6-8H,4-5H2,1-3H3	213.127391132	CC1=Cc2c(c(C)cc3occ(C)c23)CC1	JSWOSPDHAFLJHZ	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9341028
C20H14O6	InChI=1S/C20H14O6/c1-10-18(21)17-16(22-2)8-14-12(5-6-23-14)20(17)26-19(10)11-3-4-13-15(7-11)25-9-24-13/h3-8H,9H2,1-2H3	351.08631416800006	COc1cc2occc2c2oc(-c3ccc4c(c3)OCO4)c(C)c(=O)c12	ZUVMYDNDIWLGSH	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9339335
C9H7N	InChI=1S/C9H7N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-7H	130.06512522399998	c1ccc2cnccc2c1	AWJUIBRHMBBTKR	N/A	Salinisporazine A M+H	0.93391365
C22H20O10	InChI=1S/C22H20O10/c23-7-17-19(25)20(26)21(27)22(32-17)31-11-2-3-12-15(6-11)28-8-13(18(12)24)10-1-4-14-16(5-10)30-9-29-14/h1-6,8,17,19-23,25-27H,7,9H2	445.11292284	O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12	GWACEFYEIOPAJV	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.933799
C19H15NO4	InChI=1S/C19H15NO4/c1-22-11-4-5-12-13(9-11)18(21)16-15-10(6-7-20-17(12)15)8-14(23-2)19(16)24-3/h4-9H,1-3H3	322.10738396	COc1ccc2c(c1)C(=O)c1c(OC)c(OC)cc3ccnc-2c13	LHRMNRPHVHDOJH	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9337355
C19H17NO4	InChI=1S/C19H17NO4/c1-21-10-5-6-11-13(9-10)16-14-12(7-8-20-16)17(22-2)19(24-4)18(23-3)15(11)14/h5-9H,1-4H3	324.123034024	COc1ccc2c(c1)-c1nccc3c(OC)c(OC)c(OC)c-2c13	NEFBDVHXWZXSMU	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.93356794
C19H17NO4	InChI=1S/C19H17NO4/c1-20-6-5-10-7-15-19(24-9-23-15)17-11-3-4-14(22-2)18(21)12(11)8-13(20)16(10)17/h3-4,7-8,21H,5-6,9H2,1-2H3	324.123034024	COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1O	LSZJKQJKQSWSEZ	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.93342686
C18H13NO4	InChI=1S/C18H13NO4/c1-22-13-7-9-5-6-19-16-14(9)15(18(13)23-2)11-4-3-10(20)8-12(11)17(16)21/h3-8,20H,1-2H3	308.091733896	COc1cc2ccnc3c2c(c1OC)-c1ccc(O)cc1C3=O	OKHMENMURUMAFK	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.93315715
C13H12N2O	InChI=1S/C13H12N2O/c1-2-12-13-10(7-8-15(12)16)9-5-3-4-6-11(9)14-13/h3-8,14H,2H2,1H3	213.102239004	CCc1c2[nH]c3ccccc3c2cc[n+]1[O-]	HZIGXJOMJFTHQX	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9329844
C15H32	InChI=1S/C15H32/c1-3-5-7-9-11-13-15-14-12-10-8-6-4-2/h3-15H2,1-2H3	213.257677024	CCCCCCCCCCCCCCC	YCOZIPAWZNQLMR	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9329242
C16H26O4	InChI=1S/C16H26O4/c1-13(2)7-5-8-14(3)11(13)6-9-15(19-4)10-20-12(17)16(14,15)18/h6,9,11-12,17-18H,5,7-8,10H2,1-4H3/t11-,12+,14-,15-,16-/m0/s1	283.190385312	COC12C=CC3C(C)(C)CCCC3(C)C1(O)C(O)OC2	JOBQESAZQWAYSQ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9327562
C36H47NO11	InChI=1S/C36H47NO11/c1-8-21-11-9-10-15(2)36(48)37-23-13-24(39)25-26(33(45)20(7)34(46)27(25)35(23)47)28(40)16(3)12-22(14-38)32(44)19(6)30(42)17(4)29(41)18(5)31(21)43/h9-13,17-19,21-22,29-32,38,41-46H,8,14H2,1-7H3,(H,37,48)/b11-9+,15-10+,16-12+	670.3221873240001	CCC1C=CC=C(C)C(O)=NC2=CC(=O)c3c(c(O)c(C)c(O)c3C2=O)C(=O)C(C)=CC(CO)C(O)C(C)C(O)C(C)C(O)C(C)C1O	UYPVSSHIUNIPSJ	CCC(C)[C@@H]1N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](OC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](NC(=O)C(C)C(CCCC=C)OC1=O)C(C)C)C(C)C	Antanapeptin B M+Na	0.93270254
C22H22Cl3NO4	InChI=1S/C22H22Cl3NO4/c1-27-16-6-5-13-9-15-14-11-18(29-3)17(28-2)10-12(14)7-8-26(15)21(22(23,24)25)19(13)20(16)30-4/h5-6,9-11,21H,7-8H2,1-4H3	470.068717224	COc1cc2c(cc1OC)C1=Cc3ccc(OC)c(OC)c3C(C(Cl)(Cl)Cl)N1CC2	FHXWFRSCCGCKAD	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#CBr)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide A M+H	0.93269
C19H17NO3	InChI=1S/C19H17NO3/c1-22-16-4-3-13-11-19(21)18-6-5-17(23-2)9-14(18)7-8-20-12-15(13)10-16/h3-10,12H,11H2,1-2H3/b8-7-,20-12+	308.128119404	COc1ccc2c(c1)C=NC=Cc1cc(OC)ccc1C(=O)C2	QXVPLNAYAMNALQ	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9325933
C18H18O3	InChI=1S/C18H18O3/c1-3-5-13-7-9-15(19)17(11-13)21-18-12-14(6-4-2)8-10-16(18)20/h3-4,7-12,19-20H,1-2,5-6H2	283.13287043599996	C=CCc1ccc(O)c(Oc2cc(CC=C)ccc2O)c1	ZNCDCZPKJJFIRU	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.93256885
C13H24O2	InChI=1S/C13H24O2/c1-12-10-8-6-4-2-3-5-7-9-11-13(14)15-12/h12H,2-11H2,1H3	213.18490600799998	CC1CCCCCCCCCCC(=O)O1	FXQRCXMLOZUIDC	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9321946
C17H14O4	InChI=1S/C17H14O4/c1-10-13-7-11(9-18)3-6-15(13)21-17(10)12-4-5-14(19)16(8-12)20-2/h3-9,19H,1-2H3	283.096484928	COc1cc(-c2oc3ccc(C=O)cc3c2C)ccc1O	IMJPMBGKLMTAGH	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.93210894
C11H16O4	InChI=1S/C11H16O4/c1-4-5-7-6-8(12)10(14-2)11(15-3)9(7)13/h6,12-13H,4-5H2,1-3H3	213.112134992	CCCc1cc(O)c(OC)c(OC)c1O	ISAPKYFYPUXCJI	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9320394
C17H25FN8O5	InChI=1S/C17H25FN8O5/c1-25(16(21)22)5-4-8(19)6-11(27)23-10-2-3-12(31-13(10)15(28)29)26-7-9(18)14(20)24-17(26)30/h2-3,7-8,10,12-13H,4-6,19H2,1H3,(H3,21,22)(H,23,27)(H,28,29)(H2,20,24,30)	441.20047012	CN(CCC(N)CC(O)=NC1C=CC(n2cc(F)c(=N)nc2O)OC1C(=O)O)C(=N)N	GWLMNHVGZNODLR	N/A	Salinisporazine A M+H	0.93180394
C20H14O6	InChI=1S/C20H14O6/c1-22-15-7-12-14(8-16(15)23-2)25-9-17-18(12)19(21)11-3-4-13-10(5-6-24-13)20(11)26-17/h3-8H,9H2,1-2H3	351.08631416800006	COc1cc2c(cc1OC)-c1c(oc3c(ccc4occc43)c1=O)CO2	LAPWFFQUEBKHQY	N/A	Kalkitoxin_thioamide_alcohol M+H	0.931803
C11H10O2	InChI=1S/C11H10O2/c1-7-5-8-3-2-4-9(12)11(8)10(13)6-7/h2-6,12-13H,1H3	175.07535556	Cc1cc(O)c2c(O)cccc2c1	MXAXVWCKFBLVSU	N/A	Janthielamide M+H	0.9317663
C15H16O	InChI=1S/C15H16O/c1-9-4-5-12-10(2)6-15-14(7-13(9)12)11(3)8-16-15/h4-5,7-8,10H,6H2,1-3H3	213.127391132	CC1=CC=C2C1=Cc1c(C)coc1CC2C	JTVSQQZICGWLDC	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.931744
C10H6O3	InChI=1S/C10H6O3/c11-6-7-1-2-8-3-4-10(12)13-9(8)5-7/h1-6H	175.038970052	O=Cc1ccc2ccc(=O)oc2c1	IGXQMWVUAZLBKT	N/A	Janthielamide M+H	0.9311824
C19H17NO4	InChI=1S/C19H17NO4/c1-20-3-2-10-5-16-19(24-9-23-16)18-12-7-15-14(21-8-22-15)6-11(12)4-13(20)17(10)18/h5-7,13H,2-4,8-9H2,1H3	324.123034024	CN1CCc2cc3c(c4c2C1Cc1cc2c(cc1-4)OCO2)OCO3	GKEOKAJRKHTDOS	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9309786
C6H11NS	InChI=1S/C6H11NS/c1-3-6-7-5(2)4-8-6/h6H,3-4H2,1-2H3	130.068496352	CCC1N=C(C)CS1	GKTIVNKILASSAW	N/A	Salinisporazine A M+H	0.93092763
C13H12N2O	InChI=1S/C13H12N2O/c1-8-13-12(11(16-2)7-14-8)9-5-3-4-6-10(9)15-13/h3-7,15H,1-2H3	213.102239004	COc1cnc(C)c2[nH]c3ccccc3c12	KYXCDOJUFJKHSO	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.93089175
C12H10O8	InChI=1S/C12H10O8/c13-3-5-1-7(15)9(17)11(19-5)12-10(18)8(16)2-6(4-14)20-12/h1-2,13-14,17-18H,3-4H2	283.04484328	O=c1cc(CO)oc(-c2oc(CO)cc(=O)c2O)c1O	SBAWSKBDCSMRPE	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.93083763
C20H21NO3	InChI=1S/C20H21NO3/c1-11-15(22-3)5-4-12-8-14-18-13(6-7-21(14)2)9-16-20(24-10-23-16)19(18)17(11)12/h4-5,9,14H,6-8,10H2,1-3H3/t14-/m1/s1	324.159419532	COc1ccc2c(c1C)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3	BPMRDDOPPZTOCG	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9307077
C16H10O5	InChI=1S/C16H10O5/c17-11-4-1-9(2-5-11)14(18)13-7-10-3-6-12-16(15(10)21-13)20-8-19-12/h1-7,17H,8H2	283.06009942	O=C(c1ccc(O)cc1)c1cc2ccc3c(c2o1)OCO3	HYGAIYOALGLEJG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.93045956
C19H18NO3+	InChI=1S/C19H18NO3/c1-20-8-7-14-10-18-19(23-12-22-18)11-16(14)17(20)9-13-3-5-15(21-2)6-4-13/h3-8,10-11H,9,12H2,1-2H3/q+1	309.13539585609	COc1ccc(Cc2c3cc4c(cc3cc[n+]2C)OCO4)cc1	NGFWBLADVOXNEY	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9303905
C22H24N4	InChI=1S/C22H24N4/c1-25-13-11-21-15-7-3-6-10-18(15)24-20-22(21,12-14-26(20)2)16-8-4-5-9-17(16)23-19(21)25/h3-10,19,23H,11-14H2,1-2H3	345.207372768	CN1CCC23C1=Nc1ccccc1C21CCN(C)C1Nc1ccccc13	MHYZCCLMSWFKEN	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.92996794
C15H19ClO3	InChI=1S/C15H19ClO3/c1-13(2)7-9(17)6-10-12(18)19-14(3)4-5-15(10,13)8-11(14)16/h6,11H,4-5,7-8H2,1-3H3	283.109548148	CC12CCC3(CC1Cl)C(=CC(=O)CC3(C)C)C(=O)O2	OVKSZAXBUNVEJM	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9298796
C10H16N2O3	InChI=1S/C10H16N2O3/c1-6(2)7-8(13)12-5-3-4-10(12,15)9(14)11-7/h6-7,15H,3-5H2,1-2H3,(H,11,14)	213.12336837200002	CC(C)C1N=C(O)C2(O)CCCN2C1=O	WIAREGARJIKKRJ	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.92969275
C15H16O	InChI=1S/C15H16O/c1-9-4-5-12-10(2)7-14-15(13(12)6-9)11(3)8-16-14/h4-6,8,10H,7H2,1-3H3	213.127391132	Cc1ccc2c(c1)-c1c(C)coc1CC2C	CTILMUMVHPOCNU	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.92965215
C7H10O5	InChI=1S/C7H10O5/c1-2-3(8)5(10)7(12)6(11)4(2)9/h5-8,10-12H,1H3	175.06009942	CC1=C(O)C(O)C(O)C(O)C1=O	KUMBPQQUJPNQLZ	N/A	Janthielamide M+H	0.92949283
C17H14O4	InChI=1S/C17H14O4/c1-8-10-5-4-6-11-13(21-3)7-12(19)16(15(10)11)17(20)14(8)9(2)18/h4-7,20H,1-3H3	283.096484928	COC1=CC(=O)c2c(O)c(C(C)=O)c(C)c3cccc1c23	XOWVYMJEGBPSKY	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.929248
C12H12BrN5O	InChI=1S/C12H12BrN5O/c1-18-5-8(17-12(18)14)6-2-3-15-11(19)10-9(6)7(13)4-16-10/h2,4-5,16H,3H2,1H3,(H2,14,17)(H,15,19)	322.029798104	Cn1cc(C2=CCN=C(O)c3[nH]cc(Br)c32)[nH]c1=N	MCGOZFYUKABMQH	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9289988
C18H13NO5	InChI=1S/C18H13NO5/c1-21-12-4-3-8-9(16(12)22-2)5-11-14-10(18(20)19-11)6-13-17(15(8)14)24-7-23-13/h3-6H,7H2,1-2H3,(H,19,20)	324.08664851599997	COc1ccc2c(cc3c4c(cc5c(c42)OCO5)C(O)=N3)c1OC	VQQFBJIXIQOSBS	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.92888093
C17H25NO4	InChI=1S/C17H25NO4/c1-9(2)16(20)12-11-5-4-10-8-18-6-7-21-17(18,15(10,11)3)14(16)22-13(12)19/h9-12,14,20H,4-8H2,1-3H3	308.18563428	CC(C)C1(O)C2C(=O)OC1C13OCCN1CC1CCC2C13C	WDUVFLGBFJGYSE	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.928858
C17H14O4	InChI=1S/C17H14O4/c18-12-4-1-11(2-5-12)3-7-14-10-16(20)15-9-13(19)6-8-17(15)21-14/h1-2,4-6,8-10,18-19H,3,7H2	283.096484928	O=c1cc(CCc2ccc(O)cc2)oc2ccc(O)cc12	ZEEYITCRNXWBJA	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92882335
C17H25NO5	InChI=1S/C17H25NO5/c1-9-10(2)15(19)17(21)22-8-12-4-6-18-7-5-13(14(12)18)23-16(20)11(9)3/h4,9-11,13-15,19H,5-8H2,1-3H3	324.1805489	CC1C(=O)OC2CCN3CC=C(COC(=O)C(O)C(C)C1C)C23	GFXWTYYPYYHXDK	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.92837137
C22H24N4	InChI=1S/C22H24N4/c1-25-13-11-22-16-8-4-5-9-17(16)23-19(25)21(22)12-14-26(2)20(22)24-18-10-6-3-7-15(18)21/h3-10,19,23H,11-14H2,1-2H3	345.207372768	CN1CCC23c4ccccc4N=C1C21CCN(C)C3Nc2ccccc21	UAZCWTBBZJAIHG	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.92807275
