found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C18H16O5	InChI=1S/C18H16O5/c1-10-15(20)18(22-3)17(21-2)14-12(19)9-13(23-16(10)14)11-7-5-4-6-8-11/h4-9,20H,1-3H3	313.107049612	COc1c(O)c(C)c2oc(-c3ccccc3)cc(=O)c2c1OC	YBMFMQIJLXBURJ	N/A	Sagitol B (Putative Analogue) M+Na	0.8340128
C20H14O6	InChI=1S/C20H14O6/c1-23-15-7-11(2-4-13(15)21)16-17-10(3-5-14-19(17)26-9-25-14)6-12-8-24-20(22)18(12)16/h2-7,21H,8-9H2,1H3	351.08631416800006	COc1cc(-c2c3c(cc4ccc5c(c24)OCO5)COC3=O)ccc1O	GKQKUCPNKRBMSU	N/A	Kalkitoxin_thioamide_alcohol M+H	0.8339974
C19H21NO4	InChI=1S/C19H21NO4/c1-22-14-9-11-6-7-20-12-8-10-4-5-13(21)18(23-2)16(10)17(15(11)12)19(14)24-3/h4-5,9,12,20-21H,6-8H2,1-3H3	328.154334152	COc1cc2c3c(c1OC)-c1c(ccc(O)c1OC)CC3NCC2	MULATNABYLUECQ	[H]\C(CCC(CC=C)OC)=C/C=C/CC\C=C/C1CSC(=N1)[C@]1([H])C[C@]1([H])C	Curacin D M+H	0.8338561
C20H24O5	InChI=1S/C20H24O5/c1-10-15-16-19(3)13(4-5-14-20(19,25-14)17(21)24-16)18(10,2)8-12(23-15)11-6-7-22-9-11/h6-7,9-10,12-16H,4-5,8H2,1-3H3	345.169649868	CC1C2OC(c3ccoc3)CC1(C)C1CCC3OC34C(=O)OC2C14C	CIVBWAVGLGBOGB	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.83384
C19H21NO4	InChI=1S/C19H21NO4/c1-21-13-4-5-19-17(24-19)10-20-6-2-3-12-7-15-16(23-11-22-15)8-14(12)18(19,20)9-13/h4-5,7-8,13,17H,2-3,6,9-11H2,1H3	328.154334152	COC1C=CC23OC2CN2CCCc4cc5c(cc4C23C1)OCO5	VRSAGYCUMFTLNI	[H]\C(CCC(CC=C)OC)=C/C=C/CC\C=C/C1CSC(=N1)[C@]1([H])C[C@]1([H])C	Curacin D M+H	0.8337798
C24H27NO6	InChI=1S/C24H27NO6/c1-28-18-8-7-13-21-16(12-25(27)9-5-6-17(25)23(21)26)14-10-19(29-2)20(30-3)11-15(14)22(13)24(18)31-4/h7-8,10-11,17,23,26H,5-6,9,12H2,1-4H3	426.191113584	COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)C(O)C1CCC[N+]1([O-])C3	MSEYHQHYVWQFRE	N/A	Actinoquinolone A M+Na	0.8337114
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-33(42-4)35-21-28(25)30(39)18-24-9-12-32(41-3)34(19-24)45-26-10-7-23(8-11-26)17-31-29-22-36(43-5)38(44-6)37(46-35)27(29)14-16-40(31)2/h7-12,19-22,30-31H,13-18H2,1-6H3	623.3115630640001	COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(OC)c(OC)c(c3CCN1C)Oc1cc3c(cc1OC)CCN(C)C3C2	KAZMVDUIJWJXEO	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.83370614
C18H13ClO9	InChI=1S/C18H13ClO9/c19-15-11(22)6-14(25)18(16(15)26)28-10-2-7(20)1-9(5-10)27-17-12(23)3-8(21)4-13(17)24/h1-6,20-26H	409.032085676	Oc1cc(Oc2c(O)cc(O)cc2O)cc(Oc2c(O)cc(O)c(Cl)c2O)c1	DBYVFGMYYQTJSW	C[C@H]1CC[C@@H]2[C@]3(CC[C@@H](C([C@@H]3CC[C@]2([C@]14CC5=C(O4)C(=CC(=O)C5=O)C)C)(C)C)O)C	Stypoldione M+H	0.8336841
C9H6N2O2	InChI=1S/C9H6N2O2/c12-8-5-6-3-1-2-4-7(6)10-11-9(8)13/h1-5H,(H,11,12,13)	175.05020343200002	O=c1nnc2ccccc2cc1O	VQMWCYHBHMGBDP	N/A	Janthielamide MCl37+H	0.8335624
C22H45Cl	InChI=1S/C22H45Cl/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h2-22H2,1H3	345.32825512	CCCCCCCCCCCCCCCCCCCCCCCl	OACXFSZVCDOBKF	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.83343637
C22H22O4	InChI=1S/C22H22O4/c1-10(2)13-9-21-14-6-11(3)8-22(21,17(25)7-12(13)20(21)26)19-16(24)5-4-15(23)18(14)19/h4-6,12-14,23-24H,1,7-9H2,2-3H3/t12-,13-,14-,21-,22-/m1/s1	351.159085184	C=C(C)C1CC23C(=O)C1CC(=O)C21CC(C)=CC3c2c(O)ccc(O)c21	HYHIUTYRDGNHHD	N/A	Kalkitoxin_thioamide_alcohol M+H	0.83341616
C23H25N5O3	InChI=1S/C23H25N5O3/c1-5-21(2,3)22-12-23(31-4)20(30)27-17(10-14-11-24-13-25-14)18(29)28(23)19(22)26-16-9-7-6-8-15(16)22/h5-11,13,19,26H,1,12H2,2-4H3,(H,24,25)(H,27,30)/b17-10+/t19-,22+,23?/m0/s1	420.20301566	C=CC(C)(C)C12CC3(OC)C(O)=NC(=Cc4cnc[nH]4)C(=O)N3C1Nc1ccccc12	VBCVNTFADLECCP	N/A	Salinisporazine A M+Na	0.8333928
C17H14O4	InChI=1S/C17H14O4/c1-9-5-13-16(14(19)7-15(21-2)17(13)20)12-6-10(8-18)3-4-11(9)12/h5-8H,3-4H2,1-2H3	283.096484928	COC1=CC(=O)c2c(cc(C)c3c2C=C(C=O)CC3)C1=O	JVETZPOXFAJTSL	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.8332409
C17H12O6	InChI=1S/C17H12O6/c1-20-8-3-4-10-12(6-8)22-16-14(10)17(19)23-13-7-9(21-2)5-11(18)15(13)16/h3-7,18H,1-2H3	313.070664104	COc1ccc2c(c1)oc1c3c(O)cc(OC)cc3oc(=O)c21	IXQMHXKCOVVPQC	N/A	Sagitol B (Putative Analogue) M+Na	0.8331419
C29H22N4O4	InChI=1S/C29H22N4O4/c1-36-23-9-5-7-18-25-24(37-2)15-30-19(27(25)31-26(18)23)11-13-32-12-10-17-16-6-3-4-8-20(16)33-28(17)21(32)14-22(34)29(33)35/h3-10,12,14-15,31H,11,13H2,1-2H3	491.17138118400004	COc1cccc2c1[nH]c1c(CCn3ccc4c5n(c(=O)c(=O)cc3-5)c3ccccc43)ncc(OC)c12	RXCDWRJHTVZARX	N/A	Antillatoxin B (red) M+H	0.8330947
C29H22N4O4	InChI=1S/C29H22N4O4/c1-36-25-16-30-20(28-26(25)19-8-4-6-10-22(19)33(28)37-2)12-14-31-13-11-18-17-7-3-5-9-21(17)32-27(18)23(31)15-24(34)29(32)35/h3-11,13,15-16H,12,14H2,1-2H3	491.17138118400004	COc1cnc(CCn2ccc3c4n(c(=O)c(=O)cc2-4)c2ccccc32)c2c1c1ccccc1n2OC	HHWIEEOARTXHMA	N/A	Antillatoxin B (red) M+H	0.83304536
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-18-16-28-27-12-14-32(36(28)43-5)46-33-21-24(9-13-31(33)41-3)20-30-35-25(15-17-40(30)2)22-34(42-4)37(44-6)38(35)45-26-10-7-23(8-11-26)19-29(27)39/h7-14,21-22,29-30H,15-20H2,1-6H3	623.3115630640001	COc1ccc2cc1Oc1ccc3c(c1OC)CCN(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3	MKHXBIFOEGFHTJ	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.8330216
C17H13NO4S	InChI=1S/C17H13NO4S/c1-7-3-10(20)14-12(4-7)23-16-13-8(2)5-9(19)6-11(13)22-17(21)15(16)18-14/h3-6,18-20H,1-2H3	328.06380489599997	Cc1cc(O)c2c(c1)Sc1c(c(=O)oc3cc(O)cc(C)c13)N2	UTPHJLRPCMSHGB	[H]\C(CCC(CC=C)OC)=C/C=C/CC\C=C/C1CSC(=N1)[C@]1([H])C[C@]1([H])C	Curacin D M+H	0.8329683
C19H21NO4	InChI=1S/C19H21NO4/c1-20-7-6-11-4-5-15(22-2)19-18(11)13(20)8-12-9-14(21)17(23-3)10-16(12)24-19/h4-5,9-10,13,21H,6-8H2,1-3H3	328.154334152	COc1cc2c(cc1O)CC1c3c(ccc(OC)c3O2)CCN1C	AYHLVGRPZNWNGK	[H]\C(CCC(CC=C)OC)=C/C=C/CC\C=C/C1CSC(=N1)[C@]1([H])C[C@]1([H])C	Curacin D M+H	0.8329577
C10H6O3	InChI=1S/C10H6O3/c11-6-7-2-1-3-9-8(7)4-5-13-10(9)12/h1-6H	175.038970052	O=Cc1cccc2c(=O)occc12	FMLGEYZWGUYXDS	N/A	Janthielamide MCl37+H	0.83293307
C20H21NO3	InChI=1S/C20H21NO3/c1-21(2)9-8-14-11-18-20(24-12-23-18)19-16(14)6-4-13-10-15(22-3)5-7-17(13)19/h4-7,10-11H,8-9,12H2,1-3H3	324.159419532	COc1ccc2c(ccc3c(CCN(C)C)cc4c(c32)OCO4)c1	VOBOKMKHEYYRGG	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.83291155
C11H16O4	InChI=1S/C11H16O4/c1-6-3-7-4-9(12)11(2,14)10(13)8(7)5-15-6/h6,9,12,14H,3-5H2,1-2H3	213.112134992	CC1CC2=C(CO1)C(=O)C(C)(O)C(O)C2	WUTMPUKLLJPVCV	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.8327522
C21H16N4OS	InChI=1S/C21H16N4OS/c1-24(2)16-9-13-20-17-12(11-5-3-4-6-14(11)25(16)20)7-8-22-18(17)19-21(13)27-10-15(26)23-19/h3-9H,10H2,1-2H3,(H,23,26)	373.111758132	CN(C)c1cc2c3c(c4nccc5c6ccccc6n1c2c45)N=C(O)CS3	GPZYPHQBECMNGO	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.83267957
C17H12O6	InChI=1S/C17H12O6/c1-2-11-17(22-7-19-11)16-8(1)15-10(5-18-16)9-3-13-14(21-6-20-13)4-12(9)23-15/h1-4,10,15H,5-7H2	313.070664104	c1c2c(cc3c1OC1c4ccc5c(c4OCC31)OCO5)OCO2	XEVNFKSGEIUCCG	N/A	Sagitol B (Putative Analogue) M+Na	0.8326605
C18H13NO2S2	InChI=1S/C18H13NO2S2/c1-22-23-11-5-4-7-13-16(9-11)21-18(20)17(13)14-10-19-15-8-3-2-6-12(14)15/h2-10,19H,1H3	340.046046656	CSSc1cccc2c(-c3c[nH]c4ccccc34)c(=O)oc-2c1	YLMNAOIEKSBZBJ	N/A	Curazole in 3L M+H	0.83259994
C18H16O5	InChI=1S/C18H16O5/c1-20-11-7-8-15-13(9-11)14(19)10-17(23-15)12-5-4-6-16(21-2)18(12)22-3/h4-10H,1-3H3	313.107049612	COc1ccc2oc(-c3cccc(OC)c3OC)cc(=O)c2c1	JAJRYQVSBTWNTH	N/A	Sagitol B (Putative Analogue) M+Na	0.8325334
C11H10O2	InChI=1S/C11H10O2/c1-3-8-6-9-4-5-13-11(9)7-10(8)12-2/h3-7H,1H2,2H3	175.07535556	C=Cc1cc2ccoc2cc1OC	NOUMOQUWJXHYBN	N/A	Janthielamide MCl37+H	0.83239055
C19H21NO4	InChI=1S/C19H21NO4/c1-20(22)9-6-12-10-15(23-2)18(24-3)17-16(12)14(20)11-19(17)7-4-13(21)5-8-19/h4-5,7-8,10,14H,6,9,11H2,1-3H3	328.154334152	COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)CC3[N+](C)([O-])CC2	VHJCVOBUYYKUCN	[H]\C(CCC(CC=C)OC)=C/C=C/CC\C=C/C1CSC(=N1)[C@]1([H])C[C@]1([H])C	Curacin D M+H	0.83223
C28H27NO3	InChI=1S/C28H27NO3/c1-16(2)13-19-14-17(3)15-21(27-25(19)20-7-5-6-8-22(20)29-27)26-23(31-4)11-9-18-10-12-24(30)32-28(18)26/h5-13,15,19,21,29H,14H2,1-4H3	426.206369724	COc1ccc2ccc(=O)oc2c1C1C=C(C)CC(C=C(C)C)c2c1[nH]c1ccccc21	REZQAJQPFFQDSY	N/A	Actinoquinolone A M+Na	0.8321981
C21H28O4	InChI=1S/C21H28O4/c1-13-15(22)19-9-6-14-17(2)7-5-8-21(14,25-16(17)23)18(19,3)10-11-20(13,12-19)24-4/h14H,1,5-12H2,2-4H3/t14-,17+,18-,19-,20-,21-/m0/s1	345.206035376	C=C1C(=O)C23CCC4C5(C)CCCC4(OC5=O)C2(C)CCC1(OC)C3	UCXBBKCPRLOQQA	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.83200735
C20H21NO3	InChI=1S/C20H21NO3/c1-21(2)9-8-14-10-18-20(24-12-23-18)19-16(14)7-5-13-4-6-15(22-3)11-17(13)19/h4-7,10-11H,8-9,12H2,1-3H3	324.159419532	COc1ccc2ccc3c(CCN(C)C)cc4c(c3c2c1)OCO4	JBBULFIGNJPOKU	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.8319181
C19H36O8	InChI=1S/C19H36O8/c1-10-7-12(8-18(3,4)19(10,25)6-5-11(2)21)26-17-16(24)15(23)14(22)13(9-20)27-17/h10-17,20-25H,5-9H2,1-4H3	393.248294112	CC(O)CCC1(O)C(C)CC(OC2OC(CO)C(O)C(O)C2O)CC1(C)C	ARLXZLBJVXNRGP	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.8318339
C19H13N3O	InChI=1S/C19H13N3O/c1-23-11-6-7-16-14(10-11)17-19(22-16)18-13(8-9-20-17)12-4-2-3-5-15(12)21-18/h2-10,21H,1H3	300.11313803599995	COc1ccc2nc3c4[nH]c5ccccc5c4ccnc-3c2c1	KOOCXIZXRFRLJU	N/A	Sagitol B (Putative Analogue)  M+H	0.8318309
C20H24O5	InChI=1S/C20H24O5/c1-10-11-3-4-12-19(7-11,15(10)21)17(22)24-9-20(12)13-5-6-18(2)8-23-16(25-13)14(18)20/h11-14,16H,1,3-9H2,2H3/t11-,12-,13+,14-,16-,18+,19+,20-/m1/s1	345.169649868	C=C1C(=O)C23CC1CCC2C1(COC3=O)C2CCC3(C)COC(O2)C31	VGHUWBCJSRMGIQ	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.831783
C25H29N3O3	InChI=1S/C25H29N3O3/c29-22-13-12-18-8-4-5-11-20(18)21-14-16-27-25(31)24(30)23(19-9-2-1-3-10-19)26-15-6-7-17-28(21)22/h1-5,8-13,21,23-24,26,30H,6-7,14-17H2,(H,27,31)	420.228167788	O=C1C=Cc2ccccc2C2CCN=C(O)C(O)C(c3ccccc3)NCCCCN12	SIQVIAKJJUTAEQ	N/A	Salinisporazine A M+Na	0.831646
C19H17NO3	InChI=1S/C19H17NO3/c1-10(2)16-9-13-14(19(21)23-16)8-12-11-6-4-5-7-15(11)20-17(12)18(13)22-3/h4-8,16,20H,1,9H2,2-3H3	308.128119404	C=C(C)C1Cc2c(cc3c([nH]c4ccccc43)c2OC)C(=O)O1	MSBJDHBZCWRNEX	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.8315985
C22H21ClN2O3S	InChI=1S/C22H21ClN2O3S/c1-6-20(4)15(23)10-13-17(26)21(20,24-11-29)12-8-7-9-14-16(12)22(28,19(13,2)3)18(27)25(14)5/h6-10,13,28H,1H2,2-5H3	429.10341721199995	C=CC1(C)C(Cl)=CC2C(=O)C1(N=C=S)c1cccc3c1C(O)(C(=O)N3C)C2(C)C	VDNAFECSPBXWIH	C[C@H]1[C@@H](OC(=O)CNC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)CC1=C)C)C)C(C)C)/C(=C/C(=C/C(C)(C)C)/C)/C	Antillatoxin A M+H	0.83147776
C21H22N2O3	InChI=1S/C21H22N2O3/c1-3-11-10-23-15-8-13(11)21(19(25)26-2)16(23)9-20(18(21)24)12-6-4-5-7-14(12)22-17(15)20/h3-7,13,15-17,22H,8-10H2,1-2H3/b11-3-	351.170318564	CC=C1CN2C3CC1C1(C(=O)OC)C(=O)C4(CC21)c1ccccc1NC34	CPDGFAJFDAOTHV	N/A	Kalkitoxin_thioamide_alcohol M+H	0.831453
C20H22NO4+	InChI=1S/C20H22NO4/c1-21(2)9-8-13-14-15(19-20(18(13)23-3)25-10-24-19)11-6-4-5-7-12(11)17(22)16(14)21/h4-7,16-17,22H,8-10H2,1-3H3/q+1/t16-,17-/m0/s1	341.16161060409	COc1c2c3c(c4c1OCO4)-c1ccccc1C(O)C3[N+](C)(C)CC2	IUUANAXXYBIVEJ	N/A	Curazole in 3L M+H	0.83130485
C17H14O4	InChI=1S/C17H14O4/c18-12-9-15(10-4-2-1-3-5-10)20-14-7-6-13-11(17(12)14)8-16(19)21-13/h1-7,11,13,15H,8-9H2	283.096484928	O=C1CC2C3=C(C=CC2O1)OC(c1ccccc1)CC3=O	VISHTIMCJNWYLP	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.8312464
C13H19N3O6S2	InChI=1S/C13H19N3O6S2/c1-8-10(12(19)16-13(20)14-8)3-4-11(18)15-9(5-17)6-24(22)7-23(2)21/h3-4,9,17H,5-7H2,1-2H3,(H,15,18)(H2,14,16,19,20)/b4-3+/t9-,23+,24+/m0/s1	378.07880332800005	Cc1nc(O)nc(O)c1C=CC(O)=NC(CO)C[S+]([O-])C[S+](C)[O-]	ZIMCIWWBWLSQCN	N/A	Malyngamide U/V/W M+H	0.83119833
C16H26O4	InChI=1S/C16H26O4/c1-14(2)6-5-7-15(3)12(14)11(19-4)8-10-9-20-13(17)16(10,15)18/h8,11-13,17-18H,5-7,9H2,1-4H3/t11-,12+,13-,15+,16+/m1/s1	283.190385312	COC1C=C2COC(O)C2(O)C2(C)CCCC(C)(C)C12	IJHNKNADBVNXOI	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.83107346
C19H21NO4	InChI=1S/C19H21NO4/c1-20-7-6-11-4-5-15(22-2)19-18(11)13(20)8-12-9-17(23-3)14(21)10-16(12)24-19/h4-5,9-10,13,21H,6-8H2,1-3H3	328.154334152	COc1cc2c(cc1O)Oc1c(OC)ccc3c1C(C2)N(C)CC3	UNYBTSUYBZKMFF	[H]\C(CCC(CC=C)OC)=C/C=C/CC\C=C/C1CSC(=N1)[C@]1([H])C[C@]1([H])C	Curacin D M+H	0.8310689
C11H10O2	InChI=1S/C11H10O2/c1-7-4-8-2-3-9(12)6-10(8)11(13)5-7/h2-6,12-13H,1H3	175.07535556	Cc1cc(O)c2cc(O)ccc2c1	NXSQWPRQINWIHC	N/A	Janthielamide MCl37+H	0.83105594
C18H24N2O4	InChI=1S/C18H24N2O4/c21-14-7-8-16-15(11-14)13(12-20-16)9-10-19-17(22)5-3-1-2-4-6-18(23)24/h7-8,11-12,20-21H,1-6,9-10H2,(H,19,22)(H,23,24)	333.180883248	O=C(O)CCCCCCC(O)=NCCc1c[nH]c2ccc(O)cc12	NZWISQWABLGNAE	N/A	Janthielamide M+H	0.8308748
C23H27NO6	InChI=1S/C23H27NO6/c1-5-27-23-19-14(6-7-16-22(19)29-12-28-16)20-21(30-23)15-11-18(26-4)17(25-3)10-13(15)8-9-24(20)2/h6-7,10-11,20-21,23H,5,8-9,12H2,1-4H3	414.191113584	CCOC1OC2c3cc(OC)c(OC)cc3CCN(C)C2c2ccc3c(c21)OCO3	RKQVXLPPJBJDNJ	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+Na	0.8306865
C20H17BrN4O	InChI=1S/C20H17BrN4O/c21-11-5-6-13-14(8-23-17(13)7-11)18-10-24-19(20(26)25-18)15-9-22-16-4-2-1-3-12(15)16/h1-9,18-19,22-24H,10H2,(H,25,26)	409.065849264	OC1=NC(c2c[nH]c3cc(Br)ccc23)CNC1c1c[nH]c2ccccc12	ZUARLAYXSWWXPU	C[C@H]1CC[C@@H]2[C@]3(CC[C@@H](C([C@@H]3CC[C@]2([C@]14CC5=C(O4)C(=CC(=O)C5=O)C)C)(C)C)O)C	Stypoldione M+H	0.83065784
C21H18O5	InChI=1S/C21H18O5/c1-10-7-12-16(14(22)8-10)19(24)17-13(18(12)23)9-15(25-4)11-5-6-21(2,3)26-20(11)17/h5-9,22H,1-4H3	351.12269967599997	COc1cc2c(c3c1C=CC(C)(C)O3)C(=O)c1c(O)cc(C)cc1C2=O	PPEVCYUZSQBRDS	N/A	Kalkitoxin_thioamide_alcohol M+H	0.83062285
C16H12O6	InChI=1S/C16H12O6/c1-22-13-5-10-9(2-7(13)6-17)15(20)11-3-8(18)4-12(19)14(11)16(10)21/h2-5,17-19H,6H2,1H3	301.070664104	COc1cc2c(cc1CO)C(=O)c1cc(O)cc(O)c1C2=O	CECIGAJNAXVKLD	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.8304118
C21H24O6	InChI=1S/C21H24O6/c1-5-8-20-10-16(24-3)18(22)21(25-4,19(20)23)17(12(20)2)13-6-7-14-15(9-13)27-11-26-14/h5-7,9-10,12,17-18,22H,1,8,11H2,2-4H3/t12-,17+,18-,20-,21+/m1/s1	373.16456448800005	C=CCC12C=C(OC)C(O)C(OC)(C1=O)C(c1ccc3c(c1)OCO3)C2C	VMLKPGBVBAIQOW	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.8303503
C17H12O6	InChI=1S/C17H12O6/c1-20-9-6-12(21-2)14-13(7-9)22-16-10-4-3-8(18)5-11(10)23-17(19)15(14)16/h3-7,18H,1-2H3	313.070664104	COc1cc(OC)c2c(c1)oc1c3ccc(O)cc3oc(=O)c12	GYNHMEBOILXPQT	N/A	Sagitol B (Putative Analogue) M+Na	0.8303034
C15H17NO6	InChI=1S/C15H17NO6/c17-7-11(18)12-13(19)15(21,14(20)22-12)5-8-6-16-10-4-2-1-3-9(8)10/h1-4,6,11-13,16-19,21H,5,7H2	308.112863264	O=C1OC(C(O)CO)C(O)C1(O)Cc1c[nH]c2ccccc12	XMMHGYPBORROPX	N/A	Salinisporazine A M+H	0.8302906
C15H16O	InChI=1S/C15H16O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16/h5-8,13-15H,2-4H2,1H3/b6-5+,8-7-,14-13-	213.127391132	CCCCC=CC=CC#CC#CC=CC=O	YPZFJPARESIZMU	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.83010215
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-32(42-4)34-22-28(25)29(39)18-24-9-12-31(41-3)33(19-24)45-27-10-7-23(8-11-27)17-30-36-26(14-16-40(30)2)21-35(43-5)37(44-6)38(36)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3	623.3115630640001	COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc(OC)c(OC)c3Oc3cc4c(cc3OC)CCN(C)C4C2)CCN1C	FBCXFKWMGIWMJQ	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.82997537
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-32(42-4)34-22-28(25)29(39)17-23-7-10-27(11-8-23)45-33-19-24(9-12-31(33)41-3)18-30-36-26(14-16-40(30)2)21-35(43-5)37(44-6)38(36)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3/t29-,30-/m1/s1	623.3115630640001	COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3	WVTKBKWTSCPRNU	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.82997537
C21H24O6	InChI=1S/C21H24O6/c1-26-20-11-14(5-9-18(20)24)3-7-16(22)13-17(23)8-4-15-6-10-19(25)21(12-15)27-2/h5-6,9-12,24-25H,3-4,7-8,13H2,1-2H3	373.16456448800005	COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O	LBTVHXHERHESKG	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.82979566
C20H24O5	InChI=1S/C20H24O5/c1-9-8-25-17-10(9)13(21)11-12(15(17)23)20(4)7-5-6-19(2,3)18(20)16(24)14(11)22/h9,21,23-24H,5-8H2,1-4H3	345.169649868	CC1COc2c(O)c3c(c(O)c21)C(=O)C(O)=C1C(C)(C)CCCC13C	COIADPXBOMABHV	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.829745
C27H34O11	InChI=1S/C27H34O11/c1-11-5-13-7-15(37-27-23(32)22(31)20(29)17(9-28)38-27)21(30)25(33-3)18(13)19-14(6-12(11)2)8-16-24(26(19)34-4)36-10-35-16/h7-8,11-12,17,20,22-23,27-32H,5-6,9-10H2,1-4H3	535.2173879080001	COc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2	FJDCMGBQHZTICG	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.82932115
C22H32O3	InChI=1S/C22H32O3/c1-13(2)19-16(24-6)12-15-14(20(19)25-7)8-9-17-21(3,4)18(23)10-11-22(15,17)5/h12-13,17H,8-11H2,1-7H3	345.242420884	COc1cc2c(c(OC)c1C(C)C)CCC1C(C)(C)C(=O)CCC21C	AFQBYPPKKHHGNA	CC[C@H](O)[C@H](C)\C=C(/C)\C=C\[C@]1(O)[C@@H](C)C[C@@H](CC)C(=O)[C@@H]1C	Pacificanone A M+Na	0.8291718
